Player Id,Name,Current Status,Years Played
damienharris/2562281,"Harris, Damien",Active,
dariusharris/2563108,"Harris, Darius",Active,
davontaeharris/2561005,"Harris, Davontae",Active,
de'vanteharris/2556833,"Harris, De'Vante",Active,
deionharris/2563279,"Harris, Deion",Active,
demetriusharris/2541187,"Harris, Demetrius",Active,
demoneharris/2561209,"Harris, Demone",Active,
deonteharris/2563155,"Harris, Deonte",Active,
dwayneharris/2495159,"Harris, Dwayne",Active,
erikharris/2555568,"Harris, Erik",Active,
jacksonharris/2563360,"Harris, Jackson",Active,
jonathanharris/2562945,"Harris, Jonathan",Active,
joshharris/2533554,"Harris, Josh",Active,
marcellharris/2561006,"Harris, Marcell",Active,
mauriceharris/2556404,"Harris, Maurice",Active,
nigelharris/2559183,"Harris, Nigel",Active,
shelbyharris/2549926,"Harris, Shelby",Active,
timharris/2562949,"Harris, Tim",Active,
trentharris/2561336,"Harris, Trent",Active,
willharris/2562395,"Harris, Will",Active,
damonharrison/2535718,"Harrison, Damon",Active,
jonotthanharrison/2550205,"Harrison, Jonotthan",Active,
ronnieharrison/2561008,"Harrison, Ronnie",Active,
n'kealharry/2562659,"Harry, N'Keal",Active,
pennyhart/2562804,"Hart, Penny",Active,
bobbyhart/2552335,"Hart, Bobby",Active,
montrehartage/2562575,"Hartage, Montre",Active,
jalenharvey/2563022,"Harvey, Jalen",Active,
nateharvey/2563061,"Harvey, Nate",Injured reserve,
willieharvey/2563123,"Harvey, Willie",Active,
joshharvey-clemons/2557880,"Harvey-Clemons, Josh",Active,
dwaynehaskins/2562660,"Haskins, Dwayne",Active,
j.t.hassell/2563045,"Hassell, J.T.",Active,
j.c.hassenauer/2561448,"Hassenauer, J.C.",Active,
keonhatcher/2558950,"Hatcher, Keon",Active,
dominiquehatfield/2559356,"Hatfield, Dominique",Active,
stephenhauschka/2507374,"Hauschka, Stephen",Active,
robhavenstein/2552363,"Havenstein, Rob",Active,
jeraldhawkins/2555420,"Hawkins, Jerald",Active,
joshhawkins/2556550,"Hawkins, Josh",Active,
d.j.hayden/2539237,"Hayden, D.J.",Active,
taehayes/2562999,"Hayes, Tae",Active,
marquishaynes/2561009,"Haynes, Marquis",Active,
philhaynes/2562661,"Haynes, Phil",Active,
caseyhayward/2532861,"Hayward, Casey",Active,
taylorhearn/2561010,"Hearn, Taylor",Active,
jeffheath/2541832,"Heath, Jeff",Active,
joelheath/2556551,"Heath, Joel",Active,
brucehector/2561338,"Hector, Bruce",Active,
colehedlund/2563117,"Hedlund, Cole",Active,
taylorheinicke/2553656,"Heinicke, Taylor",Active,
johnnyhekker/2535663,"Hekker, Johnny",Active,
danielhelm/2562284,"Helm, Daniel",Active,
temarrickhemingway/2555486,"Hemingway, Temarrick",Active,
darrellhenderson/2562574,"Henderson, Darrell",Active,
de'angelohendersonsr./2557850,"Henderson, De'Angelo Sr.",Active,
quadreehenderson/2561012,"Henderson, Quadree",Active,
seantrelhenderson/2543730,"Henderson, Seantrel",Active,
trayvonhenderson/2561339,"Henderson, Trayvon",Active,
treyhendrickson/2557943,"Hendrickson, Trey",Active,
dewaynehendrix/2563207,"Hendrix, Dewayne",Active,
a.j.hendy/2556553,"Hendy, A.J.",Active,
chadhenne/252,"Henne, Chad",Active,
thomashennessy/2558888,"Hennessy, Thomas",Active,
derrickhenry/2556075,"Henry, Derrick",Active,
hunterhenry/2555341,"Henry, Hunter",Active,
marcushenry/2556741,"Henry, Marcus",Active,
malikhenry/2563092,"Henry, Malik",Active,
williehenry/2555414,"Henry, Willie",Active,
halehentges/2563066,"Hentges, Hale",Active,
nateherbig/2562662,"Herbig, Nate",Active,
coleherdman/2563102,"Herdman, Cole",Active,
willhernandez/2560737,"Hernandez, Will",Active,
chrisherndon/2560738,"Herndon, Chris",Active,
treherndon/2561340,"Herndon, Tre",Active,
frankherron/2561531,"Herron, Frank",Active,
parkerhesse/2563272,"Hesse, Parker",Active,
treyvonhester/2558111,"Hester, Treyvon",Active,
jeffheuerman/2552399,"Heuerman, Jeff",Active,
nevillehewitt/2553657,"Hewitt, Neville",Active,
ryanhewitt/2550206,"Hewitt, Ryan",Active,
cameronheyward/2508109,"Heyward, Cameron",Active,
akiemhicks/2533433,"Hicks, Akiem",Active,
jordanhicks/2552315,"Hicks, Jordan",Active,
tylerhigbee/2555364,"Higbee, Tyler",Active,
karanhigdon/2562400,"Higdon, Karan",Active,
rashardhiggins/2555468,"Higgins, Rashard",Active,
dont'ahightower/2533057,"Hightower, Dont'a",Active,
colehikutini/2558953,"Hikutini, Cole",Active,
b.j.hill/2560740,"Hill, B.J.",Active,
brianhill/2558112,"Hill, Brian",Active,
lanohill/2558077,"Hill, Lano",Active,
holtonhill/2560741,"Hill, Holton",Active,
joshhill/2541834,"Hill, Josh",Active,
justicehill/2562407,"Hill, Justice",Active,
rashodhill/2556557,"Hill, Rashod",Active,
taysomhill/2558954,"Hill, Taysom",Active,
troyhill/2553536,"Hill, Troy",Active,
trystenhill/2562663,"Hill, Trysten",Active,
tyreekhill/2556214,"Hill, Tyreek",Active,
dontrellhilliard/2561461,"Hilliard, Dontrell",Active,
jonhilliman/2563062,"Hilliman, Jon",Active,
weshills/2562831,"Hills, Wes",Active,
t.y.hilton/2532865,"Hilton, T.Y.",Active,
mikehilton/2556559,"Hilton, Mike",Active,
d'juanhines/2561342,"Hines, D'Juan",Active,
nyheimhines/2560742,"Hines, Nyheim",Active,
anthonyhitchens/2543592,"Hitchens, Anthony",Active,
brandonhitner/2562833,"Hitner, Brandon",Active,
t.j.hockenson/2562378,"Hockenson, T.J.",Active,
khadarelhodge/2561653,"Hodge, KhaDarel",Active,
devlinhodges/2563258,"Hodges, Devlin",Active,
temuchinhodges/2558011,"Hodges, Temuchin",Injured reserve,
chrishogan/2530515,"Hogan, Chris",Active,
kevinhogan/2555263,"Hogan, Kevin",Active,
krishawnhogan/2559286,"Hogan, Krishawn",Active,
colinholba/2558180,"Holba, Colin",Active,
coleholcomb/2562872,"Holcomb, Cole",Active,
rubenholcomb/2561582,"Holcomb, Ruben",Active,
willholden/2558084,"Holden, Will",Active,
alijahholder/2562572,"Holder, Alijah",Active,
jeffholland/2560743,"Holland, Jeff",Active,
alexanderhollins/2562989,"Hollins, Alexander",Active,
justinhollins/2562285,"Hollins, Justin",Active,
mackhollins/2558262,"Hollins, Mack",Active,
codyhollister/2558955,"Hollister, Cody",Active,
jacobhollister/2558956,"Hollister, Jacob",Active,
ka'darhollman/2562940,"Hollman, Ka'Dar",Active,
gabeholmes/2553658,"Holmes, Gabe",Active,
jalynholmes/2560744,"Holmes, Jalyn",Active,
tyroneholmes/2556126,"Holmes, Tyrone",Active,
valentineholmes/2562889,"Holmes, Valentine",Active,
joshuaholsey/2558858,"Holsey, Joshua",Active,
johnnyholton/2556805,"Holton, Johnny",Active,
j.p.holtz/2556852,"Holtz, J.P.",Active,
elijahholyfield/2562664,"Holyfield, Elijah",Active,
travishomer/2562665,"Homer, Travis",Active,
elijahhood/2558113,"Hood, Elijah",Active,
ziggyhood/2507780,"Hood, Ziggy",Active,
amanihooker/2562666,"Hooker, Amani",Active,
malikhooker/2558060,"Hooker, Malik",Active,
lavonhooks/2553537,"Hooks, Lavon",Active,
austinhooper/2555415,"Hooper, Austin",Active,
deandrehopkins/2540165,"Hopkins, DeAndre",Active,
dustinhopkins/2539227,"Hopkins, Dustin",Active,
treyhopkins/2550208,"Hopkins, Trey",Active,
joehorn/2563323,"Horn, Joe",Active,
reecehorn/2557032,"Horn, Reece",Active,
jesperhorsted/2563270,"Horsted, Jesper",Active,
weshorton/2539306,"Horton, Wes",Active,
justinhouston/2495493,"Houston, Justin",Active,
deandrehouston-carson/2555381,"Houston-Carson, DeAndre",Active,
a.j.howard/2561214,"Howard, A.J.",Active,
bughoward/2558889,"Howard, Bug",Active,
jordanhoward/2555418,"Howard, Jordan",Active,
o.j.howard/2557856,"Howard, O.J.",Active,
reggiehoward/2563294,"Howard, Reggie",Active,
travinhoward/2561154,"Howard, Travin",Active,
tytushoward/2562286,"Howard, Tytus",Active,
xavienhoward/2555539,"Howard, Xavien",Active,
buddyhowell/2561344,"Howell, Buddy",Active,
brianhoyer/81294,"Hoyer, Brian",Active,
braxtonhoyett/2563244,"Hoyett, Braxton",Active,
vitashrynkiewicz/2563308,"Hrynkiewicz, Vitas",Active,
chrishubbard/2541716,"Hubbard, Chris",Active,
samhubbard/2560745,"Hubbard, Sam",Active,
kevinhuber/71333,"Huber, Kevin",Active,
rodneyhudson/2495171,"Hudson, Rodney",Active,
tannerhudson/2561215,"Hudson, Tanner",Active,
alberthuggins/2562667,"Huggins, Albert",Active,
jerryhughes/496796,"Hughes, Jerry",Active,
mikehughes/2561345,"Hughes, Mike",Active,
mikehughes/2560746,"Hughes, Mike",Active,
charleyhughlett/2535722,"Hughlett, Charley",Active,
farringtonhuguenin/2556561,"Huguenin, Farrington",Active,
mikehull/2552317,"Hull, Mike",Physically unable to perform,
lil'jordanhumphrey/2562668,"Humphrey, Lil'Jordan",Active,
marlonhumphrey/2558067,"Humphrey, Marlon",Active,
myleshumphrey/2561126,"Humphrey, Myles",Injured reserve,
adamhumphries/2553895,"Humphries, Adam",Active,
d.j.humphries/2552626,"Humphries, D.J.",Active,
bretthundley/2552588,"Hundley, Brett",Active,
akeemhunt/2553660,"Hunt, Akeem",Active,
cameronhunt/2559190,"Hunt, Cameron",Active,
colehunt/2561346,"Hunt, Cole",Active,
joeyhunt/2555185,"Hunt, Joey",Active,
kareemhunt/2557917,"Hunt, Kareem",Active,
margushunt/2539310,"Hunt, Margus",Active,
daniellehunter/2552603,"Hunter, Danielle",Active,
michaelhunter/2556562,"Hunter, Michael",Active,
ryanhunter/2561348,"Hunter, Ryan",Active,
jalenhurd/2562287,"Hurd, Jalen",Active,
allenhurns/2550353,"Hurns, Allen",Active,
haydenhurst/2560747,"Hurst, Hayden",Active,
jameshurst/2550210,"Hurst, James",Active,
mauricehurst/2560748,"Hurst, Maurice",Active,
mitchhyatt/2562566,"Hyatt, Mitch",Active,
carloshyde/2543743,"Hyde, Carlos",Active,
micahhyde/2539240,"Hyde, Micah",Active,
kerryhyder/2550433,"Hyder, Kerry",Active,
ishmaelhyman/2562953,"Hyman, Ishmael",Active,
germainifedi/2555395,"Ifedi, Germain",Active,
godwinigwebuike/2560749,"Igwebuike, Godwin",Active,
benijalana/2495174,"Ijalana, Ben",Active,
georgeiloka/2532869,"Iloka, George",Active,
richieincognito/2506420,"Incognito, Richie",Active,
alecingold/2562288,"Ingold, Alec",Active,
melviningram/2532870,"Ingram, Melvin",Active,
markingram/2495466,"Ingram, Mark",Active,
dontrelleinman/2530700,"Inman, Dontrelle",Cut,
matthewioannidis/2555240,"Ioannidis, Matthew",Active,
bruceirvin/2532871,"Irvin, Bruce",Active,
isaiahirving/2559287,"Irving, Isaiah",Active,
trentonirwin/2562900,"Irwin, Trenton",Active,
andyisabella/2562669,"Isabella, Andy",Active,
kemalishmael/2541431,"Ishmael, Kemal",Active,
steveishmael/2561130,"Ishmael, Steve",Injured reserve,
dannyisidora/2558181,"Isidora, Danny",Active,
mikeiupati/497016,"Iupati, Mike",Active,
thomasives/2563076,"Ives, Thomas",Active,
martezivey/2562565,"Ivey, Martez",Active,
joeyivie/2558080,"Ivie, Joey",Active,
joeliyiegbuniwe/2560750,"Iyiegbuniwe, Joel",Active,
ryanizzo/2560751,"Izzo, Ryan",Active,
mylesjack/2555329,"Jack, Myles",Active,
adoree'jackson/2558065,"Jackson, Adoree'",Active,
bennettjackson/2543834,"Jackson, Bennett",Active,
bijhonjackson/2561350,"Jackson, Bijhon",Active,
brandenjackson/2556880,"Jackson, Branden",Active,
dariusjackson/2556273,"Jackson, Darius",Active,
deseanjackson/1581,"Jackson, DeSean",Active,
devontaejackson/2563040,"Jackson, Devontae",Active,
dontejackson/2560753,"Jackson, Donte",Active,
eddiejackson/2558176,"Jackson, Eddie",Active,
gabejackson/2543733,"Jackson, Gabe",Active,
j.c.jackson/2560754,"Jackson, J.C.",Active,
joejackson/2562432,"Jackson, Joe",Active,
joshjackson/2560755,"Jackson, Josh",Active,
justinjackson/2560756,"Jackson, Justin",Active,
kareemjackson/496735,"Jackson, Kareem",Active,
lamarjackson/2560757,"Jackson, Lamar",Active,
malikjackson/2532873,"Jackson, Malik",Active,
mikejackson/2562434,"Jackson, Mike",Active,
robertjackson/2561434,"Jackson, Robert",Active,
tyreejackson/2562435,"Jackson, Tyree",Active,
williamjackson/2556367,"Jackson, William",Active,
joshjacobs/2562377,"Jacobs, Josh",Active,
leonjacobs/2560758,"Jacobs, Leon",Active,
natrelljamerson/2560759,"Jamerson, Natrell",Active,
andrejames/2562670,"James, Andre",Active,
craigjames/2561486,"James, Craig",Active,
derwinjames/2560760,"James, Derwin",Active,
ja'wuanjames/2543755,"James, Ja'Wuan",Active,
jessejames/2552633,"James, Jesse",Active,
richiejames/2560761,"James, Richie",Active,
andyjanovich/2555432,"Janovich, Andy",Active,
j.j.jansen/2507412,"Jansen, J.J.",Active,
gradyjarrett/2552327,"Jarrett, Grady",Active,
blakejarwin/2559193,"Jarwin, Blake",Active,
stanleyjean-baptiste/2543736,"Jean-Baptiste, Stanley",Active,
damionjeanpiere/2562846,"Jeanpiere, Damion",Active,
malikjefferson/2560762,"Jefferson, Malik",Active,
quintonjefferson/2555358,"Jefferson, Quinton",Active,
tonyjefferson/2540164,"Jefferson, Tony",Active,
alshonjeffery/2533039,"Jeffery, Alshon",Active,
iseoluwapojegede/2562929,"Jegede, Iseoluwapo",Injured reserve,
jalenjelks/2562290,"Jelks, Jalen",Active,
alexjenkins/2559380,"Jenkins, Alex",Cut,
elgtonjenkins/2562671,"Jenkins, Elgton",Active,
janorisjenkins/2532875,"Jenkins, Janoris",Active,
johnjenkins/2539231,"Jenkins, John",Active,
jordanjenkins/2555256,"Jenkins, Jordan",Active,
malcolmjenkins/79848,"Jenkins, Malcolm",Active,
rayshawnjenkins/2558182,"Jenkins, Rayshawn",Active,
dariusjennings/2553896,"Jennings, Darius",Active,
garyjennings/2562292,"Jennings, Gary",Active,
ryanjensen/2541159,"Jensen, Ryan",Active,
timmyjernigan/2543461,"Jernigan, Timmy",Active,
johnjerry/497018,"Jerry, John",Active,
joseyjewell/2560763,"Jewell, Josey",Active,
doyinjibowu/2563077,"Jibowu, Doyin",Active,
ulrickjohn/2550166,"John, Ulrick",Cut,
a.j.johnson/2561704,"Johnson, A.J.",Active,
anthonyjohnson/2562297,"Johnson, Anthony",Active,
austinjohnson/2556368,"Johnson, Austin",Active,
benjohnson/2561352,"Johnson, Ben",Active,
charlesd.johnson/2541147,"Johnson, Charles D.",Active,
chrisjohnson/2563295,"Johnson, Chris",Active,
d'ernestjohnson/2563327,"Johnson, D'Ernest",Active,
dannyjohnson/2560764,"Johnson, Danny",Active,
darryljohnson/2562672,"Johnson, Darryl",Active,
lanejohnson/2539286,"Johnson, Lane",Active,
davidjohnson/2553435,"Johnson, David",Active,
diontaejohnson/2562674,"Johnson, Diontae",Active,
dontaejohnson/2543739,"Johnson, Dontae",Active,
dorianjohnson/2557857,"Johnson, Dorian",Injured reserve,
fredjohnson/2562458,"Johnson, Fred",Active,
garyjohnson/2562294,"Johnson, Gary",Active,
isaiahjohnson/2556567,"Johnson, Isaiah",Active,
isaiahjohnson/2553545,"Johnson, Isaiah",Active,
isaiahjohnson/2562675,"Johnson, Isaiah",Active,
jakobjohnson/2562890,"Johnson, Jakob",Active,
jaleeljohnson/2557845,"Johnson, Jaleel",Active,
jaquanjohnson/2562676,"Johnson, Jaquan",Active,
jawuanjohnson/2563349,"Johnson, Jawuan",Active,
johnjohnson/2558183,"Johnson, John",Active,
jon'veajohnson/2562839,"Johnson, Jon'Vea",Active,
joshjohnson/264,"Johnson, Josh",Active,
justinjohnson/2563026,"Johnson, Justin",Injured reserve,
keeseanjohnson/2562677,"Johnson, KeeSean",Active,
kerryonjohnson/2560765,"Johnson, Kerryon",Active,
kevinjohnson/2552261,"Johnson, Kevin",Active,
lonniejohnson/2562295,"Johnson, Lonnie",Active,
lyndonjohnson/2561355,"Johnson, Lyndon",Active,
malcolmjohnson/2553446,"Johnson, Malcolm",Active,
marcusjohnson/2556855,"Johnson, Marcus",Active,
bisijohnson/2562465,"Johnson, Bisi",Active,
p.j.johnson/2562923,"Johnson, P.J.",Active,
treyjohnson/2561356,"Johnson, Trey",Active,
dukejohnson/2552461,"Johnson, Duke",Active,
roderickjohnson/2558114,"Johnson, Roderick",Active,
taronjohnson/2560766,"Johnson, Taron",Active,
tre'vonjohnson/2559197,"Johnson, Tre'Von",Injured reserve,
trumainejohnson/2532877,"Johnson, Trumaine",Active,
tyjohnson/2562293,"Johnson, Ty",Active,
tyronjohnson/2562932,"Johnson, Tyron",Active,
wesleyjohnson/2543763,"Johnson, Wesley",Active,
cameronjohnston/2559198,"Johnston, Cameron",Active,
aaronjones/2558116,"Jones, Aaron",Active,
abryjones/2539230,"Jones, Abry",Active,
andyjones/2556569,"Jones, Andy",Active,
alvinjones/2561357,"Jones, Alvin",Active,
benjones/2532883,"Jones, Ben",Active,
brettjones/2552714,"Jones, Brett",Active,
bryantjones/2563324,"Jones, Bryant",Active,
byronjones/2552568,"Jones, Byron",Active,
cardalejones/2555426,"Jones, Cardale",Active,
chandlerjones/2533538,"Jones, Chandler",Active,
charlesjones/2563282,"Jones, Charles",Active,
christianjones/2550572,"Jones, Christian",Active,
chrisjones/2556369,"Jones, Chris",Active,
chrisjones/2560767,"Jones, Chris",Active,
chrisjones/2539987,"Jones, Chris",Active,
colinjones/2499257,"Jones, Colin",Active,
cyrusjones/2555380,"Jones, Cyrus",Active,
daquanjones/2543504,"Jones, DaQuan",Active,
danieljones/2562299,"Jones, Daniel",Active,
datonejones/2539325,"Jones, Datone",Active,
d.j.jones/2558265,"Jones, D.J.",Active,
deionjones/2555162,"Jones, Deion",Active,
derrickjones/2558819,"Jones, Derrick",Cut,
dre'montjones/2562412,"Jones, Dre'Mont",Active,
fredjones/2563299,"Jones, Fred",Active,
zayjones/2557863,"Jones, Zay",Active,
jtjones/2559114,"Jones, JT",Cut,
j.j.jones/2561358,"Jones, J.J.",Active,
jamarcojones/2560768,"Jones, Jamarco",Active,
jarronjones/2559199,"Jones, Jarron",Active,
jonathanjones/2556571,"Jones, Jonathan",Active,
joejones/2559200,"Jones, Joe",Active,
joshjones/2558119,"Jones, Josh",Active,
justinjones/2560769,"Jones, Justin",Active,
markusjones/2562851,"Jones, Markus",Active,
marvinjones/2532884,"Jones, Marvin",Active,
nazairjones/2557964,"Jones, Nazair",Active,
juliojones/2495454,"Jones, Julio",Active,
reshadjones/496739,"Jones, Reshad",Active,
ronaldjones/2560770,"Jones, Ronald",Active,
samjones/2560771,"Jones, Sam",Active,
sidneyjones/2557958,"Jones, Sidney",Active,
t.j.jones/2543836,"Jones, T.J.",Active,
taiwanjones/2495467,"Jones, Taiwan",Active,
tevinjones/2556572,"Jones, Tevin",Active,
tylerjones/2562298,"Jones, Tyler",Injured reserve,
haroldjones-quartey/2553897,"Jones-Quartey, Harold",Active,
jarydjones-smith/2560772,"Jones-Smith, Jaryd",Active,
cameronjordan/2495184,"Jordan, Cameron",Active,
mikejordan/2556573,"Jordan, Mike",Active,
mikejordan/2562679,"Jordan, Mike",Active,
dieugotjoseph/2559201,"Joseph, Dieugot",Active,
gregjoseph/2561534,"Joseph, Greg",Active,
johnathanjoseph/2495872,"Joseph, Johnathan",Active,
karljoseph/2555342,"Joseph, Karl",Active,
linvaljoseph/496802,"Joseph, Linval",Active,
michaeljoseph/2560773,"Joseph, Michael",Active,
voseanjoseph/2562471,"Joseph, Vosean",Active,
sebastianjoseph-day/2561079,"Joseph-Day, Sebastian",Active,
lamarcusjoyner/2543492,"Joyner, Lamarcus",Active,
mattjudon/2555505,"Judon, Matt",Active,
coltonjumper/2561220,"Jumper, Colton",Active,
kylejuszczyk/2540230,"Juszczyk, Kyle",Active,
peterkalambayi/2560774,"Kalambayi, Peter",Active,
mattkalil/2533131,"Kalil, Matt",Active,
ryankalil/2495655,"Kalil, Ryan",Active,
kylekalis/2558892,"Kalis, Kyle",Active,
joshuakalu/2560776,"Kalu, Joshua",Active,
ufombakamalu/2556574,"Kamalu, Ufomba",Active,
alvinkamara/2558019,"Kamara, Alvin",Active,
chadkanoff/2561221,"Kanoff, Chad",Active,
tedkarras/2555145,"Karras, Ted",Active,
mattkaskey/2563310,"Kaskey, Matt",Active,
bronsonkaufusi/2555244,"Kaufusi, Bronson",Active,
corbinkaufusi/2562854,"Kaufusi, Corbin",Active,
damontaekazee/2558184,"Kazee, Damontae",Active,
jayronkearse/2555156,"Kearse, Jayron",Active,
jermainekearse/2532887,"Kearse, Jermaine",Injured reserve,
stacykeely/2563125,"Keely, Stacy",Active,
johnkeenoy/2562988,"Keenoy, John",Active,
casekeenum/2532888,"Keenum, Case",Active,
nickkeizer/2561115,"Keizer, Nick",Active,
kingsleykeke/2562300,"Keke, Kingsley",Active,
jasonkelce/2495298,"Kelce, Jason",Active,
traviskelce/2540258,"Kelce, Travis",Active,
seniokelemete/2532889,"Kelemete, Senio",Active,
chadkelly/2557869,"Kelly, Chad",Active,
denniskelly/2535131,"Kelly, Dennis",Active,
derrickkelly/2563241,"Kelly, Derrick",Active,
jermainekelly/2561150,"Kelly, Jermaine",Injured reserve,
johnkelly/2560777,"Kelly, John",Active,
kamkelly/2560778,"Kelly, Kam",Active,
ryankelly/2555191,"Kelly, Ryan",Active,
marcuskemp/2559076,"Kemp, Marcus",Active,
erickendricks/2552312,"Kendricks, Eric",Active,
lancekendricks/2495187,"Kendricks, Lance",Active,
mychalkendricks/2532890,"Kendricks, Mychal",Active,
devonkennard/2543869,"Kennard, Devon",Active,
tomkennedy/2563319,"Kennedy, Tom",Active,
davidkenney/2563284,"Kenney, David",Active,
zackerin/2550361,"Kerin, Zac",Active,
brettkern/4263,"Kern, Brett",Active,
zachkerr/2550575,"Kerr, Zach",Active,
joekerridge/2556415,"Kerridge, Joe",Active,
ryankerrigan/2495190,"Kerrigan, Ryan",Active,
codykessler/2555387,"Kessler, Cody",Active,
ardenkey/2560779,"Key, Arden",Active,
darvinkidsy/2561359,"Kidsy, Darvin",Active,
dariuskilgo/2552326,"Kilgo, Darius",Injured reserve,
danielkilgore/2495299,"Kilgore, Daniel",Active,
mileskillebrew/2555315,"Killebrew, Miles",Active,
d.j.killings/2559028,"Killings, D.J.",Injured reserve,
derrickkindred/2555540,"Kindred, Derrick",Active,
akeemking/2553456,"King, Akeem",Active,
brandonking/2553665,"King, Brandon",Active,
desmondking/2557927,"King, Desmond",Active,
kevinking/2557996,"King, Kevin",Active,
tyreekinnel/2562909,"Kinnel, Tyree",Active,
christiankirk/2560781,"Kirk, Christian",Active,
denverkirkland/2556857,"Kirkland, Denver",Active,
drekirkpatrick/2533060,"Kirkpatrick, Dre",Active,
christiankirksey/2543720,"Kirksey, Christian",Active,
keithkirkwood/2561224,"Kirkwood, Keith",Active,
micahkiser/2560782,"Kiser, Micah",Active,
georgekittle/2558266,"Kittle, George",Active,
deshonekizer/2557983,"Kizer, DeShone",Active,
a.j.klein/2539982,"Klein, A.J.",Active,
joshkline/2541142,"Kline, Josh",Active,
brandonknight/2562680,"Knight, Brandon",Active,
dawsonknox/2562681,"Knox, Dawson",Active,
demetriusknox/2563024,"Knox, Demetrius",Active,
samkoch/2506969,"Koch, Sam",Active,
leokoloamatangi/2559204,"Koloamatangi, Leo",Active,
jeremiahkolone/2561436,"Kolone, Jeremiah",Active,
benkoyack/2552396,"Koyack, Ben",Active,
tanohkpassagnon/2558185,"Kpassagnon, Tanoh",Active,
caseykreiter/2550364,"Kreiter, Casey",Active,
tylerkroft/2552586,"Kroft, Tyler",Active,
lukekuechly/2533056,"Kuechly, Luke",Active,
jakekumerow/2553548,"Kumerow, Jake",Active,
jordankunaszyk/2563127,"Kunaszyk, Jordan",Active,
christiankuntz/2559484,"Kuntz, Christian",Active,
cooperkupp/2557898,"Kupp, Cooper",Active,
ketnerkupp/2563325,"Kupp, Ketner",Active,
erickush/2541312,"Kush, Eric",Active,
nickkwiatkoski/2555288,"Kwiatkoski, Nick",Active,
mattlacosse/2553667,"LaCosse, Matt",Active,
l.p.ladouceur/2506282,"LaDouceur, L.P.",Active,
deonlacey/2541848,"Lacey, Deon",Active,
chrislacy/2560783,"Lacy, Chris",Active,
kennyladler/2550365,"Ladler, Kenny",Active,
patricklaird/2563296,"Laird, Patrick",Active,
trelamar/2562477,"Lamar, Tre",Injured reserve,
joshlambo/2553833,"Lambo, Josh",Active,
kendalllamm/2553549,"Lamm, Kendall",Active,
chrislammons/2561226,"Lammons, Chris",Active,
forrestlamp/2557890,"Lamp, Forrest",Active,
ashtonlampkin/2559077,"Lampkin, Ashton",Active,
tylerlancaster/2561227,"Lancaster, Tyler",Active,
chrislandrum/2556809,"Landrum, Chris",Injured reserve,
haroldlandry/2560784,"Landry, Harold",Active,
jarvislandry/2543488,"Landry, Jarvis",Active,
cedricklang/2556586,"Lang, Cedrick",Active,
harveylangi/2558963,"Langi, Harvey",Active,
brendanlangley/2558186,"Langley, Brendan",Active,
isaiahlangley/2563334,"Langley, Isaiah",Active,
anthonylanier/2556416,"Lanier, Anthony",Active,
austinlarkin/2561518,"Larkin, Austin",Active,
tedlarsen/497026,"Larsen, Ted",Active,
tylerlarsen/2550493,"Larsen, Tyler",Active,
jordanlasley/2560785,"Lasley, Jordan",Cut,
codylatimer/2543590,"Latimer, Cody",Active,
marshonlattimore/2558061,"Lattimore, Marshon",Active,
andrewlauderdale/2559078,"Lauderdale, Andrew",Cut,
kylelauletta/2560786,"Lauletta, Kyle",Active,
justinlawler/2559934,"Lawler, Justin",Active,
demarcuslawrence/2543490,"Lawrence, Demarcus",Active,
devaroelawrence/2559079,"Lawrence, Devaroe",Active,
dexterlawrence/2562301,"Lawrence, Dexter",Active,
patricklawrence/2563358,"Lawrence, Patrick",Active,
carllawson/2557901,"Lawson, Carl",Active,
nevinlawson/2543872,"Lawson, Nevin",Active,
shaqlawson/2555252,"Lawson, Shaq",Active,
justinlayne/2562479,"Layne, Justin",Active,
allenlazard/2560787,"Lazard, Allen",Active,
cre'vonleblanc/2556587,"LeBlanc, Cre'von",Active,
joshleribeus/2532891,"LeRibeus, Josh",Active,
ronaldleary/2533454,"Leary, Ronald",Active,
dallinleavitt/2561585,"Leavitt, Dallin",Active,
jeremiahledbetter/2558124,"Ledbetter, Jeremiah",Active,
jonathanledbetter/2562302,"Ledbetter, Jonathan",Active,
andylee/2506017,"Lee, Andy",Active,
darronlee/2555322,"Lee, Darron",Active,
elijahlee/2558121,"Lee, Elijah",Active,
ericlee/2556588,"Lee, Eric",Active,
marqiselee/2543475,"Lee, Marqise",Active,
marquellee/2557972,"Lee, Marquel",Active,
seanlee/496937,"Lee, Sean",Active,
tannerlee/2560788,"Lee, Tanner",Cut,
jordanleggett/2557885,"Leggett, Jordan",Active,
johnleglue/2563042,"Leglue, John",Active,
bradfordlemmons/2562977,"Lemmons, Bradford",Active,
charleslenojr./2550169,"Leno, Charles, Jr.",Active,
lancelenoir/2559394,"Lenoir, Lance",Injured reserve,
dariusleonard/2560789,"Leonard, Darius",Active,
raphaelleonard/2563000,"Leonard, Raphael",Active,
rickleonard/2560790,"Leonard, Rick",Active,
coreylevin/2558271,"Levin, Corey",Active,
anthonylevine/2508004,"Levine, Anthony",Active,
andrelevrone/2561136,"Levrone, Andre",Active,
taylorlewan/2550132,"Lewan, Taylor",Active,
alexlewis/2555353,"Lewis, Alex",Active,
camlewis/2563205,"Lewis, Cam",Active,
dionlewis/2495469,"Lewis, Dion",Active,
donnielewis/2562910,"Lewis, Donnie",Active,
