Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,6,10/15,Home,MIA,L,17 to 20,1,1,7,48,6.9,11,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,7,10/22,Away,NE,L,7 to 23,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,8,10/29,Away,NYJ,W,25 to 20,1,1,4,47,11.8,21,1,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,9,11/05,Away,CAR,L,17 to 20,1,1,3,36,12.0,16,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,10,11/12,Home,DAL,W,27 to 7,1,1,6,49,8.2,14,1,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,11,11/20,Away,SEA,W,34 to 31,1,1,2,-1,-0.5,1,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,12,11/26,Home,TB,W,34 to 20,1,1,3,38,12.7,20,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,13,12/03,Home,MIN,L,9 to 14,1,0,3,21,7.0,8,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,14,12/07,Home,NO,W,20 to 17,1,0,2,23,11.5,12,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,15,12/18,Away,TB,W,24 to 21,1,0,2,12,6.0,7,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,16,12/24,Away,NO,L,13 to 23,1,0,3,18,6.0,10,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,17,12/31,Home,CAR,W,22 to 10,1,0,3,35,11.7,24,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Postseason,18,01/06,Away,LA,W,26 to 13,1,1,3,15,5.0,5,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2017,Postseason,19,01/13,Away,PHI,L,10 to 15,1,1,1,3,3.0,3,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Preseason,1,08/11,Home,WAS,W,23 to 17,1,0,0,0,--,--,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Preseason,2,08/18,Away,CLE,W,24 to 13,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Preseason,3,08/25,Away,MIA,L,6 to 17,1,0,5,50,10.0,23,0,--,--,--,--,--,1,1
austinhooper/2555415,"Hooper, Austin",TE,2016,Preseason,4,09/01,Home,JAX,W,17 to 15,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,1,09/11,Home,TB,L,24 to 31,1,0,1,14,14.0,14,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,2,09/18,Away,OAK,W,35 to 28,1,0,3,84,28.0,44,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,3,09/26,Away,NO,W,45 to 32,1,0,--,--,--,--,--,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,4,10/02,Home,CAR,W,48 to 33,1,0,1,42,42.0,42T,1,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,5,10/09,Away,DEN,W,23 to 16,1,0,1,14,14.0,14,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,6,10/16,Away,SEA,L,24 to 26,1,0,--,--,--,--,--,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,7,10/23,Home,SD,L,30 to 33,1,0,--,--,--,--,--,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,8,10/30,Home,GB,W,33 to 32,1,1,5,41,8.2,17,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,9,11/03,Away,TB,W,43 to 28,1,0,3,46,15.3,28,1,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,10,11/13,Away,PHI,L,15 to 24,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,12,11/27,Home,ARI,W,38 to 19,1,0,2,8,4.0,5,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,13,12/04,Home,KC,L,28 to 29,1,1,0,0,--,--,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,14,12/11,Away,LA,W,42 to 14,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,15,12/18,Home,SF,W,41 to 13,1,0,1,9,9.0,9T,1,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,16,12/24,Away,CAR,W,33 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,17,01/01,Home,NO,W,38 to 32,0,0,--,--,--,--,--,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Postseason,19,01/14,Home,SEA,W,36 to 20,1,0,1,10,10.0,10,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Postseason,20,01/22,Home,GB,W,44 to 21,1,1,2,23,11.5,15,0,--,--,--,--,--,--,--
austinhooper/2555415,"Hooper, Austin",TE,2016,Postseason,22,02/05,Home,NE,L,28 to 34,1,0,3,32,10.7,19T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2019,Preseason,1,08/08,Away,GB,L,26 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2019,Preseason,2,08/17,Home,DET,W,30 to 23,1,1,2,17,8.5,13,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Preseason,1,08/09,Away,KC,W,17 to 10,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Preseason,2,08/18,Home,SF,W,16 to 13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Preseason,3,08/25,Away,LA,L,20 to 21,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Preseason,4,08/30,Home,DAL,W,14 to 6,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,1,09/09,Away,NE,L,20 to 27,1,1,8,78,9.8,17,0,1,-7,-7.0,-7,0,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,2,09/16,Away,TEN,L,17 to 20,1,1,6,110,18.3,31,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,3,09/23,Home,NYG,L,22 to 27,1,1,6,86,14.3,24,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,4,09/30,Away,IND,W,37 to 34,1,1,10,169,16.9,30,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,5,10/07,Home,DAL,W,19 to 16,1,1,9,151,16.8,49,0,--,--,--,--,--,1,1
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,6,10/14,Home,BUF,W,20 to 13,1,1,5,63,12.6,24,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,7,10/21,Away,JAX,W,20 to 7,1,1,3,50,16.7,31,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,8,10/25,Home,MIA,W,42 to 23,1,1,6,82,13.7,49T,2,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,9,11/04,Away,DEN,W,19 to 17,1,1,10,105,10.5,16T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,11,11/18,Away,WAS,W,23 to 21,1,1,5,56,11.2,16T,1,--,--,--,--,--,1,1
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,12,11/26,Home,TEN,W,34 to 17,1,1,5,74,14.8,28,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,13,12/02,Home,CLE,W,29 to 13,1,1,7,91,13.0,29,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,14,12/09,Home,IND,L,21 to 24,1,1,4,36,9.0,13,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,15,12/15,Away,NYJ,W,29 to 22,1,1,10,170,17.0,45T,2,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,16,12/23,Away,PHI,L,30 to 32,1,1,9,104,11.6,18,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Regular Season,17,12/30,Home,JAX,W,20 to 3,1,1,12,147,12.3,43,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2018,Postseason,18,01/05,Home,IND,L,7 to 21,1,1,5,37,7.4,13,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Preseason,1,08/09,Away,CAR,L,17 to 27,1,1,2,15,7.5,11,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Preseason,2,08/19,Home,NE,W,27 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Preseason,3,08/26,Away,NO,L,0 to 13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,1,09/10,Home,JAX,L,7 to 29,1,1,7,55,7.9,12,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,2,09/14,Away,CIN,W,13 to 9,1,1,7,73,10.4,25,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,3,09/24,Away,NE,L,33 to 36,1,1,7,76,10.9,21,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,4,10/01,Home,TEN,W,57 to 14,1,1,10,107,10.7,21,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,5,10/08,Home,KC,L,34 to 42,1,1,4,52,13.0,34T,3,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,6,10/15,Home,CLE,W,33 to 17,1,1,2,19,9.5,16,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,8,10/29,Away,SEA,L,38 to 41,1,1,8,224,28.0,72T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,9,11/05,Home,IND,L,14 to 20,1,1,6,86,14.3,34T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,10,11/12,Away,LA,L,7 to 33,1,1,7,111,15.9,36,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,11,11/19,Home,ARI,W,31 to 21,1,1,4,76,19.0,34,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,12,11/27,Away,BAL,L,16 to 23,1,1,7,125,17.9,39,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,13,12/03,Away,TEN,L,13 to 24,1,1,8,80,10.0,17,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,14,12/10,Home,SF,L,16 to 26,1,1,11,149,13.5,29T,2,--,--,--,--,--,1,1
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,15,12/17,Away,JAX,L,7 to 45,1,1,4,80,20.0,40,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,16,12/25,Home,PIT,L,6 to 34,1,1,4,65,16.3,38,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2017,Regular Season,17,12/31,Away,IND,L,13 to 22,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Preseason,1,08/14,Away,SF,W,24 to 13,1,1,0,0,--,--,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Preseason,2,08/20,Home,NO,W,16 to 9,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Preseason,3,08/28,Home,ARI,W,34 to 24,1,1,2,31,15.5,18,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Preseason,4,09/01,Away,DAL,W,28 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,1,09/11,Home,CHI,W,23 to 14,1,1,5,54,10.8,23T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,2,09/18,Home,KC,W,19 to 12,1,1,7,113,16.1,35,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,3,09/22,Away,NE,L,0 to 27,1,1,4,56,14.0,16,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,4,10/02,Home,TEN,W,27 to 20,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,5,10/09,Away,MIN,L,13 to 31,1,1,5,56,11.2,25,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,6,10/16,Home,IND,W,26 to 23,1,1,9,71,7.9,12,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,7,10/24,Away,DEN,L,9 to 27,1,1,5,36,7.2,12,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,8,10/30,Home,DET,W,20 to 13,1,1,4,44,11.0,14,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,10,11/13,Away,JAX,W,24 to 21,1,1,5,48,9.6,16,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,11,11/21,Away,OAK,L,20 to 27,1,1,5,58,11.6,24,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,12,11/27,Home,SD,L,13 to 21,1,1,5,70,14.0,19,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,13,12/04,Away,GB,L,13 to 21,1,1,3,58,19.3,44T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,14,12/11,Away,IND,W,22 to 17,1,1,2,33,16.5,22,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,15,12/18,Home,JAX,W,21 to 20,1,1,8,87,10.9,16,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,16,12/24,Home,CIN,W,12 to 10,1,1,3,43,14.3,21,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Regular Season,17,01/01,Away,TEN,L,17 to 24,1,1,7,123,17.6,51,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Postseason,18,01/07,Home,OAK,W,27 to 14,1,1,5,67,13.4,38,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2016,Postseason,19,01/14,Away,NE,L,16 to 34,1,1,6,65,10.8,19,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Preseason,1,08/15,Home,SF,W,23 to 10,1,1,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Preseason,2,08/22,Home,DEN,L,10 to 14,1,1,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Preseason,3,08/30,Away,NO,W,27 to 13,1,1,1,29,29.0,29,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Preseason,4,09/03,Away,DAL,L,14 to 21,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,1,09/13,Home,KC,L,20 to 27,1,1,9,98,10.9,17,2,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,2,09/20,Away,CAR,L,17 to 24,1,1,5,53,10.6,16,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,3,09/27,Home,TB,W,19 to 9,1,1,8,101,12.6,29,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,4,10/04,Away,ATL,L,21 to 48,1,1,9,157,17.4,28,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,5,10/08,Home,IND,L,20 to 27,1,1,11,169,15.4,34,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,6,10/18,Away,JAC,W,31 to 20,1,1,10,148,14.8,29,2,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,7,10/25,Away,MIA,L,26 to 44,1,1,6,50,8.3,11,0,--,--,--,--,--,1,0
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,8,11/01,Home,TEN,W,20 to 6,1,1,8,94,11.8,21T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,10,11/16,Away,CIN,W,10 to 6,1,1,5,57,11.4,22T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,11,11/22,Home,NYJ,W,24 to 17,1,1,5,118,23.6,61T,2,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,12,11/29,Home,NO,W,24 to 6,1,1,5,36,7.2,13,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,13,12/06,Away,BUF,L,21 to 30,1,1,5,88,17.6,29,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,14,12/13,Home,NE,L,6 to 27,1,1,3,52,17.3,40,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,15,12/20,Away,IND,W,16 to 10,1,1,8,94,11.8,28,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,16,12/27,Away,TEN,W,34 to 6,1,1,7,117,16.7,44,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Regular Season,17,01/03,Home,JAC,W,30 to 6,1,1,7,89,12.7,20,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Postseason,18,01/09,Home,KC,L,0 to 30,1,1,6,69,11.5,17,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2015,Pro Bowl,21,01/31,Away,RIC,W,49 to 27,1,1,3,71,23.7,61,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Preseason,1,08/09,Away,ARI,L,0 to 32,1,1,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Preseason,2,08/16,Home,ATL,W,32 to 7,1,1,2,19,9.5,19,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Preseason,3,08/23,Away,DEN,W,18 to 17,1,1,2,18,9.0,12,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Preseason,4,08/28,Home,SF,L,13 to 40,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,1,09/07,Home,WAS,W,17 to 6,1,1,4,89,22.3,76T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,2,09/14,Away,OAK,W,30 to 14,1,1,3,22,7.3,12T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,3,09/21,Away,NYG,L,17 to 30,1,1,6,116,19.3,49,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,4,09/28,Home,BUF,W,23 to 17,1,1,5,64,12.8,35T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,5,10/05,Away,DAL,L,17 to 20,1,1,6,63,10.5,19,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,6,10/09,Home,IND,L,28 to 33,1,1,1,12,12.0,12,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,7,10/20,Away,PIT,L,23 to 30,1,1,6,108,18.0,32,0,--,--,--,--,--,1,1
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,8,10/26,Away,TEN,W,30 to 16,1,1,5,95,19.0,23,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,9,11/02,Home,PHI,L,21 to 31,1,1,6,115,19.2,45,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,11,11/16,Away,CLE,W,23 to 7,1,1,4,80,20.0,41,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,12,11/23,Home,CIN,L,13 to 22,1,1,5,39,7.8,13,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,13,11/30,Home,TEN,W,45 to 21,1,1,9,238,26.4,58T,2,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,14,12/07,Away,JAC,W,27 to 13,1,1,4,49,12.3,28,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,15,12/14,Away,IND,L,10 to 17,1,1,5,77,15.4,35,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,16,12/21,Home,BAL,W,25 to 13,1,1,5,38,7.6,9,0,--,--,--,--,--,1,0
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2014,Regular Season,17,12/28,Home,JAC,W,23 to 17,1,1,2,5,2.5,7,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Preseason,1,08/09,Away,MIN,W,27 to 13,1,1,4,52,13.0,34T,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Preseason,2,08/17,Home,MIA,W,24 to 17,1,1,2,22,11.0,13,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Preseason,3,08/25,Home,NO,L,23 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Preseason,4,08/29,Away,DAL,W,24 to 6,0,0,--,--,--,--,--,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,1,09/09,Away,SD,W,31 to 28,1,1,5,66,13.2,30,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,2,09/15,Home,TEN,W,30 to 24,1,1,7,117,16.7,28,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,3,09/22,Away,BAL,L,9 to 30,1,1,6,60,10.0,18,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,4,09/29,Home,SEA,L,20 to 23,1,1,2,27,13.5,16,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,5,10/06,Away,SF,L,3 to 34,1,1,2,23,11.5,18,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,6,10/13,Home,STL,L,13 to 38,1,1,3,47,15.7,22,0,--,--,--,--,--,1,1
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,7,10/20,Away,KC,L,16 to 17,1,1,3,76,25.3,35,1,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,9,11/03,Home,IND,L,24 to 27,1,1,3,54,18.0,31,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,10,11/10,Away,ARI,L,24 to 27,1,1,6,69,11.5,22,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,11,11/17,Home,OAK,L,23 to 28,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,12,11/24,Home,JAC,L,6 to 13,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,13,12/01,Home,NE,L,31 to 34,1,1,2,77,38.5,66,0,--,--,--,--,--,--,--
deandrehopkins/2540165,"Hopkins, DeAndre",WR,2013,Regular Season,14,12/05,Away,JAC,L,20 to 27,1,1,3,76,25.3,46,0,--,--,--,--,--,--,--
