Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Punts,Gross Punting Yards,Net Punting Yards,Longest Punt,Gross Punting Average,Net Punting Average,Punts Blocked,Out of Bounds Punts,Downed Punts,Punts Inside 20 Yard Line,Touchbacks,Fair Catches,Punts Returned,Yards Returned on Punts,TDs Returned on Punt
kevinhuber/71333,"Huber, Kevin",P,2010,Preseason,1,08/15,Home,DEN,W,33 to 24,1,0,2,82,82,49,41.0,41.0,0,0,1,1,0,0,1,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Preseason,2,08/20,Home,PHI,W,22 to 9,1,0,6,257,231,50,42.8,38.5,0,1,0,2,1,1,3,6,0
kevinhuber/71333,"Huber, Kevin",P,2010,Preseason,3,08/28,Away,BUF,L,20 to 35,1,0,3,128,123,50,42.7,41.0,0,0,0,0,0,2,1,5,0
kevinhuber/71333,"Huber, Kevin",P,2010,Preseason,4,09/02,Away,IND,W,30 to 28,1,0,7,286,280,54,40.9,40.0,0,0,3,3,0,1,3,6,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,1,09/12,Away,NE,L,24 to 38,1,0,3,139,115,57,46.3,38.3,0,1,0,0,1,0,1,4,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,2,09/19,Home,BAL,W,15 to 10,1,0,8,353,302,59,44.1,37.8,0,0,1,0,1,1,5,31,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,3,09/26,Away,CAR,W,20 to 7,1,0,6,249,229,51,41.5,38.2,0,1,3,5,1,1,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,4,10/03,Away,CLE,L,20 to 23,1,0,3,116,116,50,38.7,38.7,0,0,1,3,0,2,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,5,10/10,Home,TB,L,21 to 24,1,0,6,308,251,72,51.3,41.8,0,1,1,1,2,0,2,17,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,7,10/24,Away,ATL,L,32 to 39,1,0,3,125,125,47,41.7,41.7,0,0,1,2,0,2,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,8,10/31,Home,MIA,L,14 to 22,1,0,9,359,331,61,39.9,36.8,0,0,3,3,0,2,4,28,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,9,11/08,Home,PIT,L,21 to 27,1,0,4,166,166,50,41.5,33.2,1,1,1,1,0,1,1,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,10,11/14,Away,IND,L,17 to 23,1,0,4,161,156,52,40.3,39.0,0,0,0,4,0,2,2,5,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,11,11/21,Home,BUF,L,31 to 49,1,0,2,71,71,48,35.5,35.5,0,1,0,0,0,1,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,12,11/25,Away,NYJ,L,10 to 26,1,0,7,290,280,57,41.4,40.0,0,1,0,2,0,2,4,10,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,13,12/05,Home,NO,L,30 to 34,1,0,2,113,111,58,56.5,55.5,0,0,1,2,0,0,1,2,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,14,12/12,Away,PIT,L,7 to 23,1,0,5,217,196,67,43.4,39.2,0,0,2,1,1,0,2,1,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,15,12/19,Home,CLE,W,19 to 17,1,0,1,34,34,34,34.0,34.0,0,0,1,1,0,0,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,16,12/26,Home,SD,W,34 to 20,1,0,4,129,117,42,32.3,29.3,0,1,2,2,0,0,1,12,0
kevinhuber/71333,"Huber, Kevin",P,2010,Regular Season,17,01/02,Away,BAL,L,7 to 13,1,0,4,162,148,53,40.5,37.0,0,1,0,1,0,0,3,14,0
kevinhuber/71333,"Huber, Kevin",P,2009,Preseason,1,08/14,Away,NO,L,7 to 17,1,0,6,238,203,48,39.7,33.8,0,0,0,2,0,1,5,35,0
kevinhuber/71333,"Huber, Kevin",P,2009,Preseason,2,08/20,Away,NE,W,7 to 6,1,0,6,264,249,50,44.0,41.5,0,1,1,2,0,0,4,15,0
kevinhuber/71333,"Huber, Kevin",P,2009,Preseason,3,08/27,Home,STL,L,21 to 24,1,0,4,194,165,54,48.5,41.3,0,0,0,2,0,0,4,29,0
kevinhuber/71333,"Huber, Kevin",P,2009,Preseason,4,09/03,Home,IND,W,38 to 7,1,0,3,120,110,44,40.0,36.7,0,0,0,2,0,1,2,10,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,1,09/13,Home,DEN,L,7 to 12,1,0,7,278,261,55,39.7,37.3,0,2,1,5,0,1,3,17,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,2,09/20,Away,GB,W,31 to 24,1,0,4,185,165,61,46.3,41.3,0,1,1,2,1,1,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,3,09/27,Home,PIT,W,23 to 20,1,0,5,204,184,54,40.8,36.8,0,1,1,1,1,2,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,4,10/04,Away,CLE,W,23 to 20,1,0,9,406,286,57,45.1,31.8,0,2,1,2,0,0,6,120,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,5,10/11,Away,BAL,W,17 to 14,1,0,4,160,159,50,40.0,39.8,0,0,0,1,0,2,2,1,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,6,10/18,Home,HOU,L,17 to 28,1,0,7,335,288,58,47.9,41.1,0,1,0,1,0,1,5,47,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,7,10/25,Home,CHI,W,45 to 10,1,0,1,36,36,36,36.0,36.0,0,1,0,0,0,0,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,9,11/08,Home,BAL,W,17 to 7,1,0,5,232,200,51,46.4,40.0,0,0,1,1,1,0,3,12,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,10,11/15,Away,PIT,W,18 to 12,1,0,4,166,136,50,41.5,34.0,0,0,0,1,0,2,2,30,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,11,11/22,Away,OAK,L,17 to 20,1,0,4,199,162,54,49.8,40.5,0,0,0,0,1,0,3,17,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,12,11/29,Home,CLE,W,16 to 7,1,0,6,252,232,52,42.0,38.7,0,3,1,4,1,1,0,0,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,13,12/06,Home,DET,W,23 to 13,1,0,4,176,135,54,44.0,33.8,0,0,0,2,1,1,2,21,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,14,12/13,Away,MIN,L,10 to 30,1,0,7,287,227,48,41.0,32.4,0,2,0,0,0,0,5,60,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,15,12/20,Away,SD,L,24 to 27,1,0,5,233,188,50,46.6,37.6,0,0,0,0,2,0,3,5,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,16,12/27,Home,KC,W,17 to 10,1,0,7,289,245,55,41.3,35.0,0,0,1,2,2,3,1,4,0
kevinhuber/71333,"Huber, Kevin",P,2009,Regular Season,17,01/03,Away,NYJ,L,0 to 37,1,0,7,275,216,54,39.3,30.9,0,1,1,2,0,1,4,59,0
kevinhuber/71333,"Huber, Kevin",P,2009,Postseason,18,01/09,Home,NYJ,L,14 to 24,1,0,4,192,146,56,48.0,36.5,0,0,0,0,1,1,2,26,0
cameronjohnston/2559198,"Johnston, Cameron",P,2019,Preseason,1,08/08,Home,TEN,L,10 to 27,1,0,6,294,226,59,49.0,37.7,0,0,1,3,0,0,5,68,0
cameronjohnston/2559198,"Johnston, Cameron",P,2019,Preseason,2,08/15,Away,JAX,W,24 to 10,1,0,4,175,149,50,43.8,37.3,0,0,0,1,1,1,2,6,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Preseason,1,08/09,Home,PIT,L,14 to 31,1,0,6,275,263,57,45.8,43.8,0,2,0,3,0,1,3,12,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Preseason,2,08/16,Away,NE,L,20 to 37,1,0,7,341,326,57,48.7,46.6,0,0,0,2,0,3,4,15,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Preseason,3,08/23,Away,CLE,L,0 to 5,1,0,4,193,179,60,48.3,44.8,0,1,1,1,0,0,2,14,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Preseason,4,08/30,Home,NYJ,W,10 to 9,1,0,5,276,178,67,55.2,35.6,0,0,1,1,2,0,2,58,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,1,09/06,Home,ATL,W,18 to 12,1,0,6,313,282,65,52.2,47.0,0,1,1,1,1,1,2,11,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,2,09/16,Away,TB,L,21 to 27,1,0,5,280,231,65,56.0,46.2,0,0,0,3,1,0,4,29,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,3,09/23,Home,IND,W,20 to 16,1,0,3,128,126,52,42.7,42.0,0,0,1,0,0,1,1,2,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,4,09/30,Away,TEN,L,23 to 26,1,0,6,308,240,68,51.3,40.0,0,0,0,2,3,1,2,8,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,5,10/07,Home,MIN,L,21 to 23,1,0,4,187,165,57,46.8,41.3,0,0,1,2,0,1,2,22,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,6,10/11,Away,NYG,W,34 to 13,1,0,5,240,240,53,48.0,48.0,0,0,1,2,0,1,3,0,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,7,10/21,Home,CAR,L,17 to 21,1,0,3,135,123,53,45.0,41.0,0,1,0,1,0,0,2,12,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,8,10/28,Away,JAX,W,24 to 18,1,0,3,155,124,60,51.7,41.3,0,0,0,0,0,1,2,31,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,10,11/11,Home,DAL,L,20 to 27,1,0,2,88,88,49,44.0,44.0,0,0,1,2,0,0,1,0,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,11,11/18,Away,NO,L,7 to 48,1,0,4,159,146,46,39.8,36.5,0,0,0,2,0,2,2,13,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,12,11/25,Home,NYG,W,25 to 22,1,0,4,201,156,59,50.3,39.0,0,0,0,2,1,1,2,25,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,13,12/03,Home,WAS,W,28 to 13,1,0,2,93,92,50,46.5,46.0,0,0,0,1,0,1,1,1,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,14,12/09,Away,DAL,L,23 to 29,1,0,6,276,262,53,46.0,43.7,0,0,0,3,0,4,2,14,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,15,12/16,Away,LA,W,30 to 23,1,0,3,155,157,56,51.7,52.3,0,0,0,2,0,1,2,-2,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,16,12/23,Home,HOU,W,32 to 30,1,0,2,96,68,48,48.0,34.0,0,0,0,0,1,0,1,8,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Regular Season,17,12/30,Away,WAS,W,24 to 0,1,0,3,123,103,45,41.0,34.3,0,0,0,1,0,1,2,20,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Postseason,18,01/06,Away,CHI,W,16 to 15,1,0,5,226,226,53,45.2,45.2,0,1,0,1,0,4,0,0,0
cameronjohnston/2559198,"Johnston, Cameron",P,2018,Postseason,19,01/13,Away,NO,L,14 to 20,1,0,5,241,233,54,48.2,46.6,0,0,0,3,0,2,3,8,0
cameronjohnston/2559198,"Johnston, Cameron",P,2017,Preseason,1,08/10,Away,GB,L,9 to 24,1,0,2,83,83,49,41.5,41.5,0,1,1,0,0,0,0,0,0
cameronjohnston/2559198,"Johnston, Cameron",P,2017,Preseason,2,08/17,Home,BUF,W,20 to 16,1,0,2,105,97,61,52.5,48.5,0,0,0,0,0,0,2,8,0
cameronjohnston/2559198,"Johnston, Cameron",P,2017,Preseason,3,08/24,Home,MIA,W,38 to 31,1,0,3,122,122,44,40.7,40.7,0,1,0,0,0,1,1,0,0
cameronjohnston/2559198,"Johnston, Cameron",P,2017,Preseason,4,08/31,Away,NYJ,L,10 to 16,1,0,8,364,343,51,45.5,42.9,0,0,3,3,1,1,3,1,0
chrisjones/2539987,"Jones, Chris",P,2019,Preseason,1,08/10,Away,SF,L,9 to 17,1,0,1,38,38,38,38.0,38.0,0,0,0,0,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2019,Preseason,2,08/17,Away,LA,W,14 to 10,1,0,3,149,140,60,49.7,46.7,0,0,1,1,0,0,2,9,0
chrisjones/2539987,"Jones, Chris",P,2018,Preseason,1,08/09,Away,SF,L,21 to 24,1,0,1,47,47,47,47.0,47.0,0,0,0,0,0,0,1,0,0
chrisjones/2539987,"Jones, Chris",P,2018,Preseason,2,08/18,Home,CIN,L,13 to 21,1,0,4,174,150,54,43.5,37.5,0,1,1,2,0,0,2,24,0
chrisjones/2539987,"Jones, Chris",P,2018,Preseason,3,08/26,Home,ARI,L,3 to 27,1,0,4,184,184,51,46.0,46.0,0,0,0,2,0,3,1,0,0
chrisjones/2539987,"Jones, Chris",P,2018,Preseason,4,08/30,Away,HOU,L,6 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,1,09/09,Away,CAR,L,8 to 16,1,0,6,293,231,56,48.8,38.5,0,0,0,2,0,2,4,62,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,2,09/16,Home,NYG,W,20 to 13,1,0,4,173,159,48,43.3,39.8,0,0,1,0,0,0,3,14,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,3,09/23,Away,SEA,L,13 to 24,1,0,5,240,215,50,48.0,43.0,0,1,0,1,0,1,3,25,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,4,09/30,Home,DET,W,26 to 24,1,0,2,78,78,42,39.0,39.0,0,0,1,1,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,5,10/07,Away,HOU,L,16 to 19,1,0,5,220,171,55,44.0,34.2,0,0,0,2,1,2,2,29,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,6,10/14,Home,JAX,W,40 to 7,1,0,3,123,125,49,41.0,41.7,0,0,1,1,0,0,2,-2,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,7,10/21,Away,WAS,L,17 to 20,1,0,5,208,185,53,41.6,37.0,0,0,1,0,1,2,1,3,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,9,11/05,Home,TEN,L,14 to 28,1,0,3,134,123,47,44.7,41.0,0,0,0,0,0,1,2,11,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,10,11/11,Away,PHI,W,27 to 20,1,0,4,163,152,46,40.8,38.0,0,0,2,0,0,0,2,11,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,11,11/18,Away,ATL,W,22 to 19,1,0,3,133,117,49,44.3,39.0,0,0,0,1,0,0,3,16,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,12,11/22,Home,WAS,W,31 to 23,1,0,6,287,247,51,47.8,41.2,0,1,1,2,0,2,2,40,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,13,11/29,Home,NO,W,13 to 10,1,0,3,153,136,52,51.0,45.3,0,0,0,1,0,0,3,17,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,14,12/09,Home,PHI,W,29 to 23,1,0,2,102,93,63,51.0,46.5,0,0,1,1,0,0,1,9,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,15,12/16,Away,IND,L,0 to 23,1,0,2,81,81,41,40.5,40.5,0,0,0,2,0,1,1,0,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,16,12/23,Home,TB,W,27 to 20,1,0,4,166,166,48,41.5,41.5,0,1,1,1,0,2,0,0,0
chrisjones/2539987,"Jones, Chris",P,2018,Regular Season,17,12/30,Away,NYG,W,36 to 35,1,0,3,116,97,45,38.7,32.3,0,0,0,2,0,2,1,19,0
chrisjones/2539987,"Jones, Chris",P,2018,Postseason,18,01/05,Home,SEA,W,24 to 22,1,0,5,225,203,50,45.0,40.6,0,1,1,1,0,0,3,22,0
chrisjones/2539987,"Jones, Chris",P,2018,Postseason,19,01/12,Away,LA,L,22 to 30,1,0,4,165,136,46,41.3,34.0,0,0,1,0,0,0,3,29,0
chrisjones/2539987,"Jones, Chris",P,2017,Preseason,0,08/03,Home,ARI,W,20 to 18,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
chrisjones/2539987,"Jones, Chris",P,2017,Preseason,1,08/12,Away,LA,L,10 to 13,1,0,2,95,98,53,47.5,49.0,0,0,0,1,0,1,1,-3,0
chrisjones/2539987,"Jones, Chris",P,2017,Preseason,2,08/19,Home,IND,W,24 to 19,1,0,2,72,52,43,36.0,26.0,0,0,0,1,1,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Preseason,3,08/26,Home,OAK,W,24 to 20,1,0,2,82,72,45,41.0,36.0,0,0,0,1,0,1,1,10,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,1,09/10,Home,NYG,W,19 to 3,1,0,4,139,138,40,34.8,34.5,0,0,0,4,0,3,1,1,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,2,09/17,Away,DEN,L,17 to 42,1,0,5,249,209,62,49.8,41.8,0,2,0,2,1,0,2,20,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,3,09/25,Away,ARI,W,28 to 17,1,0,7,311,307,56,44.4,43.9,0,1,2,4,0,2,2,4,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,4,10/01,Home,LA,L,30 to 35,1,0,3,141,121,55,47.0,40.3,0,0,0,1,0,0,3,20,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,5,10/08,Home,GB,L,31 to 35,1,0,1,38,38,38,38.0,38.0,0,0,1,1,0,0,0,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,7,10/22,Away,SF,W,40 to 10,1,0,3,142,132,56,47.3,44.0,0,1,0,1,0,1,1,10,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,8,10/29,Away,WAS,W,33 to 19,1,0,3,137,138,51,45.7,46.0,0,1,0,1,0,1,1,-1,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,9,11/05,Home,KC,W,28 to 17,1,0,5,195,195,50,39.0,39.0,0,0,0,4,0,3,2,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,10,11/12,Away,ATL,L,7 to 27,1,0,4,171,151,58,42.8,37.8,0,0,2,2,1,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,11,11/19,Home,PHI,L,9 to 37,1,0,5,234,234,61,46.8,46.8,0,0,1,3,0,4,0,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,12,11/23,Home,LAC,L,6 to 28,1,0,5,208,208,57,41.6,41.6,0,2,1,4,0,2,0,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,13,11/30,Home,WAS,W,38 to 14,1,0,5,211,207,45,42.2,41.4,0,0,2,1,0,2,1,4,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,14,12/10,Away,NYG,W,30 to 10,1,0,4,190,173,58,47.5,43.3,0,1,1,1,1,0,1,-3,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,15,12/17,Away,OAK,W,20 to 17,1,0,2,86,86,43,43.0,43.0,0,1,0,0,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,16,12/24,Home,SEA,L,12 to 21,1,0,2,100,91,51,50.0,45.5,0,0,1,1,0,0,1,9,0
chrisjones/2539987,"Jones, Chris",P,2017,Regular Season,17,12/31,Away,PHI,W,6 to 0,1,0,8,356,305,55,44.5,38.1,0,0,3,4,2,0,3,11,0
chrisjones/2539987,"Jones, Chris",P,2016,Preseason,1,08/13,Away,LA,L,24 to 28,1,0,1,40,15,40,40.0,15.0,0,0,0,0,0,0,1,25,0
chrisjones/2539987,"Jones, Chris",P,2016,Preseason,2,08/19,Home,MIA,W,41 to 14,1,0,1,43,33,43,43.0,33.0,0,0,0,0,0,0,1,10,0
chrisjones/2539987,"Jones, Chris",P,2016,Preseason,3,08/25,Away,SEA,L,17 to 27,1,0,3,119,119,45,39.7,39.7,0,0,0,2,0,2,1,0,0
chrisjones/2539987,"Jones, Chris",P,2016,Preseason,4,09/01,Home,HOU,L,17 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,1,09/11,Home,NYG,L,19 to 20,1,0,3,147,130,56,49.0,43.3,0,1,0,1,0,1,1,17,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,2,09/18,Away,WAS,W,27 to 23,1,0,3,142,112,56,47.3,37.3,0,0,1,1,0,0,2,30,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,3,09/25,Home,CHI,W,31 to 17,1,0,3,140,123,51,46.7,41.0,0,0,0,2,0,1,2,17,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,4,10/02,Away,SF,W,24 to 17,1,0,4,221,155,63,55.3,38.8,0,1,0,1,2,0,1,26,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,5,10/09,Home,CIN,W,28 to 14,1,0,2,87,87,51,43.5,43.5,0,0,0,1,0,1,1,0,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,6,10/16,Away,GB,W,30 to 16,1,0,2,83,58,42,41.5,29.0,0,0,0,1,0,1,1,25,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,8,10/30,Home,PHI,W,29 to 23,1,0,5,222,193,60,44.4,38.6,0,1,0,1,1,1,2,9,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,9,11/06,Away,CLE,W,35 to 10,1,0,2,75,73,50,37.5,36.5,0,0,0,1,0,1,1,2,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,10,11/13,Away,PIT,W,35 to 30,1,0,3,145,123,49,48.3,41.0,0,1,0,1,0,1,1,22,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,11,11/20,Home,BAL,W,27 to 17,1,0,4,184,164,61,46.0,41.0,0,0,1,2,1,1,1,0,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,12,11/24,Home,WAS,W,31 to 26,1,0,2,88,88,53,44.0,44.0,0,0,1,2,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,13,12/01,Away,MIN,W,17 to 15,1,0,6,277,282,55,46.2,47.0,0,1,1,3,0,1,3,-5,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,14,12/11,Away,NYG,L,7 to 10,1,0,9,384,358,52,42.7,39.8,0,0,0,2,0,4,5,26,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,15,12/18,Home,TB,W,26 to 20,1,0,2,82,82,42,41.0,41.0,0,0,0,2,0,2,0,0,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,16,12/26,Home,DET,W,42 to 21,1,0,4,189,166,57,47.3,41.5,0,3,0,1,0,0,1,23,0
chrisjones/2539987,"Jones, Chris",P,2016,Regular Season,17,01/01,Away,PHI,L,13 to 27,1,0,4,195,195,66,48.8,39.0,1,2,1,3,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2016,Postseason,19,01/15,Home,GB,L,31 to 34,1,0,2,95,95,53,47.5,47.5,0,0,0,1,0,2,0,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Preseason,1,08/13,Away,SD,L,7 to 17,1,0,1,35,35,35,35.0,35.0,0,0,0,1,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Preseason,2,08/23,Away,SF,L,6 to 23,1,0,2,118,57,66,59.0,28.5,0,0,0,0,0,0,2,61,0
chrisjones/2539987,"Jones, Chris",P,2015,Preseason,3,08/29,Home,MIN,L,14 to 28,1,0,5,231,208,53,46.2,41.6,0,2,0,2,0,2,1,23,0
chrisjones/2539987,"Jones, Chris",P,2015,Preseason,4,09/03,Home,HOU,W,21 to 14,1,0,5,233,213,57,46.6,42.6,0,1,1,3,0,1,2,20,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,1,09/13,Home,NYG,W,27 to 26,1,0,2,107,104,54,53.5,52.0,0,0,0,1,0,0,2,3,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,2,09/20,Away,PHI,W,20 to 10,1,0,6,315,275,61,52.5,45.8,0,1,0,2,1,2,2,20,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,3,09/27,Home,ATL,L,28 to 39,1,0,4,159,159,45,39.8,39.8,0,0,0,3,0,4,0,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,4,10/04,Away,NO,L,20 to 26,1,0,5,209,175,53,41.8,35.0,0,0,1,3,0,1,3,34,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,5,10/11,Home,NE,L,6 to 30,1,0,6,298,246,59,49.7,41.0,0,2,0,1,0,0,4,52,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,7,10/25,Away,NYG,L,20 to 27,1,0,2,66,66,34,33.0,33.0,0,0,0,0,0,2,0,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,8,11/01,Home,SEA,L,12 to 13,1,0,4,188,176,53,47.0,44.0,0,1,1,1,0,1,1,12,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,9,11/08,Home,PHI,L,27 to 33,1,0,4,175,175,55,43.8,43.8,0,1,0,2,0,3,0,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,10,11/15,Away,TB,L,6 to 10,1,0,6,255,252,56,42.5,42.0,0,1,1,4,0,3,1,3,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,11,11/22,Away,MIA,W,24 to 14,1,0,3,146,134,54,48.7,44.7,0,1,1,0,0,0,1,12,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,12,11/26,Home,CAR,L,14 to 33,1,0,3,141,141,50,47.0,47.0,0,1,0,0,0,1,1,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,13,12/07,Away,WAS,W,19 to 16,1,0,4,166,166,50,41.5,41.5,0,0,0,2,0,2,2,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,14,12/13,Away,GB,L,7 to 28,1,0,7,325,312,55,46.4,44.6,0,3,0,3,0,0,4,13,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,15,12/19,Home,NYJ,L,16 to 19,1,0,4,198,191,52,49.5,47.8,0,2,0,1,0,1,1,7,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,16,12/27,Away,BUF,L,6 to 16,1,0,4,138,138,45,34.5,34.5,0,1,2,3,0,1,0,0,0
chrisjones/2539987,"Jones, Chris",P,2015,Regular Season,17,01/03,Home,WAS,L,23 to 34,1,0,5,231,225,51,46.2,45.0,0,2,0,1,0,1,2,6,0
